chr1	776601	1.000000
chr1	779601	1.000000
chr1	1073001	1.000000
chr1	1186001	1.000000
chr1	1307001	1.000000
chr1	1542001	1.000000
chr1	1790201	1.000000
chr1	1809401	1.000000
chr1	2167001	1.000000
chr1	2169201	1.000000
chr1	2183001	1.000000
chr1	2190401	1.000000
chr1	2225601	1.000000
chr1	2244001	1.000000
chr1	5447601	1.000000
chr1	6089801	1.000000
chr1	6096801	1.000000
chr1	6522601	1.000000
chr1	6604601	1.000000
chr1	6606801	1.000000
chr1	8017201	1.000000
chr1	8157001	1.000000
chr1	8211801	1.000000
chr1	8227001	1.000000
chr1	8229401	1.000000
chr1	8457601	1.000000
chr1	8468201	1.000000
chr1	8490601	1.000000
chr1	8570201	1.000000
chr1	8593201	1.000000
chr1	8933601	1.000000
chr1	8959801	1.000000
chr1	9481001	1.000000
chr1	9704001	1.000000
chr1	9740801	1.000000
chr1	9764201	1.000000
chr1	9774201	1.000000
chr1	9781201	1.000000
chr1	10009801	1.000000
chr1	10572001	1.000000
chr1	10575801	1.000000
chr1	11306801	1.000000
chr1	11340801	1.000000
chr1	11345201	1.000000
chr1	12125801	1.000000
chr1	12149601	1.000000
chr1	12187601	1.000000
chr1	12192601	1.000000
chr1	12203601	1.000000
chr1	12207001	1.000000
chr1	12210201	1.000000
chr1	12213401	1.000000
chr1	12222601	1.000000
chr1	12237001	1.000000
chr1	12242601	1.000000
chr1	12244401	1.000000
chr1	12247801	1.000000
chr1	12261201	1.000000
chr1	12263401	1.000000
chr1	12271401	1.000000
chr1	12444401	1.000000
chr1	12446801	1.000000
chr1	12494601	1.000000
chr1	12513601	1.000000
chr1	12532001	1.000000
chr1	12540801	1.000000
chr1	14058001	1.000000
chr1	14060001	1.000000
chr1	14079601	1.000000
chr1	15904001	1.000000
chr1	15906201	1.000000
chr1	16277001	1.000000
chr1	16713401	1.000000
chr1	16747601	1.000000
chr1	19249601	1.000000
chr1	19261801	1.000000
chr1	19785401	1.000000
chr1	19787601	1.000000
chr1	19792801	1.000000
chr1	20015401	1.000000
chr1	21585601	1.000000
chr1	21652001	1.000000
chr1	21656201	1.000000
chr1	22099401	1.000000
chr1	22102001	1.000000
chr1	22282601	1.000000
chr1	22345401	1.000000
chr1	22364801	1.000000
chr1	22367201	1.000000
chr1	22390401	1.000000
chr1	22403001	1.000000
chr1	22404801	1.000000
chr1	22415401	1.000000
chr1	22417401	1.000000
chr1	22430801	1.000000
chr1	22432201	1.000000
chr1	23851601	1.000000
chr1	23903801	1.000000
chr1	23919001	1.000000
chr1	23927001	1.000000
chr1	23929201	1.000000
chr1	23940801	1.000000
chr1	24304201	1.000000
chr1	24711001	1.000000
chr1	24809601	1.000000
chr1	24812801	1.000000
chr1	24836601	1.000000
chr1	25237601	1.000000
chr1	25239001	1.000000
chr1	25246801	1.000000
chr1	25319201	1.000000
chr1	25359601	1.000000
chr1	25682201	1.000000
chr1	25878601	1.000000
chr1	25883001	1.000000
chr1	25886201	1.000000
chr1	25969601	1.000000
chr1	26002601	1.000000
chr1	26100801	1.000000
chr1	26123001	1.000000
chr1	26297801	1.000000
chr1	26450401	1.000000
chr1	26527401	1.000000
chr1	26528801	1.000000
chr1	26613001	1.000000
chr1	26614801	1.000000
chr1	26617401	1.000000
chr1	26641001	1.000000
chr1	26866001	1.000000
chr1	27065801	1.000000
chr1	27126801	1.000000
chr1	27160801	1.000000
chr1	27165401	1.000000
chr1	27438201	1.000000
chr1	27488001	1.000000
chr1	27744801	1.000000
chr1	27758201	1.000000
chr1	27763401	1.000000
chr1	27765001	1.000000
chr1	27777601	1.000000
chr1	27780601	1.000000
chr1	27782201	1.000000
chr1	27810001	1.000000
chr1	27882201	1.000000
chr1	27935801	1.000000
chr1	27944401	1.000000
chr1	28213601	1.000000
chr1	28217801	1.000000
chr1	28318401	1.000000
chr1	28382601	1.000000
chr1	28570401	1.000000
chr1	28574801	1.000000
chr1	28582601	1.000000
chr1	29256401	1.000000
chr1	29260001	1.000000
chr1	29261601	1.000000
chr1	29263401	1.000000
chr1	31213801	1.000000
chr1	31223801	1.000000
chr1	31449801	1.000000
chr1	31483401	1.000000
chr1	31492601	1.000000
chr1	31509201	1.000000
chr1	31527601	1.000000
chr1	31530201	1.000000
chr1	32292401	1.000000
chr1	32355001	1.000000
chr1	32394601	1.000000
chr1	32396601	1.000000
chr1	32421401	1.000000
chr1	32447201	1.000000
chr1	32450601	1.000000
chr1	32661201	1.000000
chr1	32724801	1.000000
chr1	32726201	1.000000
chr1	32728201	1.000000
chr1	32729801	1.000000
chr1	32732801	1.000000
chr1	33565001	1.000000
chr1	33738801	1.000000
chr1	35650801	1.000000
chr1	36825401	1.000000
chr1	36831601	1.000000
chr1	36834401	1.000000
chr1	36843201	1.000000
chr1	38392001	1.000000
chr1	38493801	1.000000
chr1	39649201	1.000000
chr1	39661001	1.000000
chr1	39696201	1.000000
chr1	39863601	1.000000
chr1	40311401	1.000000
chr1	40479801	1.000000
chr1	40500201	1.000000
chr1	40514001	1.000000
chr1	40515601	1.000000
chr1	40517601	1.000000
chr1	40522001	1.000000
chr1	40523601	1.000000
chr1	40526601	1.000000
chr1	40530401	1.000000
chr1	40651801	1.000000
chr1	40708001	1.000000
chr1	40778001	1.000000
chr1	40807401	1.000000
chr1	40870201	1.000000
chr1	41179201	1.000000
chr1	41469201	1.000000
chr1	42131401	1.000000
chr1	42133001	1.000000
chr1	42138801	1.000000
chr1	42269201	1.000000
chr1	42272001	1.000000
chr1	42364601	1.000000
chr1	42380801	1.000000
chr1	43273401	1.000000
chr1	43402001	1.000000
chr1	43404201	1.000000
chr1	43409201	1.000000
chr1	43412001	1.000000
chr1	44298201	1.000000
chr1	46009401	1.000000
chr1	51190601	1.000000
chr1	51957401	1.000000
chr1	52034401	1.000000
chr1	52035801	1.000000
chr1	53103801	1.000000
chr1	53759201	1.000000
chr1	53761801	1.000000
chr1	53833601	1.000000
chr1	53877601	1.000000
chr1	53879601	1.000000
chr1	59184401	1.000000
chr1	59323401	1.000000
chr1	59407001	1.000000
chr1	59433401	1.000000
chr1	59537401	1.000000
chr1	62249401	1.000000
chr1	64117601	1.000000
chr1	65295201	1.000000
chr1	65329801	1.000000
chr1	65342401	1.000000
chr1	65382601	1.000000
chr1	65393801	1.000000
chr1	65414401	1.000000
chr1	65416601	1.000000
chr1	65420401	1.000000
chr1	65422601	1.000000
chr1	66709001	1.000000
chr1	66740601	1.000000
chr1	66748601	1.000000
chr1	66809401	1.000000
chr1	66813601	1.000000
chr1	66816801	1.000000
chr1	66823801	1.000000
chr1	66825401	1.000000
chr1	66832201	1.000000
chr1	66836401	1.000000
chr1	66838801	1.000000
chr1	66840401	1.000000
chr1	67637401	1.000000
chr1	67660801	1.000000
chr1	68188801	1.000000
chr1	70693001	1.000000
chr1	76256001	1.000000
chr1	77774401	1.000000
chr1	77895801	1.000000
chr1	89455001	1.000000
chr1	89725401	1.000000
chr1	89741801	1.000000
chr1	89745401	1.000000
chr1	89753401	1.000000
chr1	90069201	1.000000
chr1	90078001	1.000000
chr1	90092801	1.000000
chr1	90094401	1.000000
chr1	90103401	1.000000
chr1	90114801	1.000000
chr1	90121401	1.000000
chr1	90126201	1.000000
chr1	90133201	1.000000
chr1	90135001	1.000000
chr1	90136401	1.000000
chr1	90158601	1.000000
chr1	90161601	1.000000
chr1	90185801	1.000000
chr1	90204601	1.000000
chr1	90219401	1.000000
chr1	90320601	1.000000
chr1	90336401	1.000000
chr1	92013601	1.000000
chr1	92017601	1.000000
chr1	92021001	1.000000
chr1	92022401	1.000000
chr1	92783801	1.000000
chr1	92939401	1.000000
chr1	92941801	1.000000
chr1	93050001	1.000000
chr1	93300001	1.000000
chr1	93303401	1.000000
chr1	93342601	1.000000
chr1	93418801	1.000000
chr1	93423001	1.000000
chr1	93430401	1.000000
chr1	93438601	1.000000
chr1	93446601	1.000000
chr1	93455801	1.000000
chr1	100830601	1.000000
chr1	100856801	1.000000
chr1	100863601	1.000000
chr1	100867801	1.000000
chr1	100869401	1.000000
chr1	100878801	1.000000
chr1	100896801	1.000000
chr1	100905201	1.000000
chr1	100906801	1.000000
chr1	100911801	1.000000
chr1	100915001	1.000000
chr1	100918801	1.000000
chr1	101389201	1.000000
chr1	101391201	1.000000
chr1	101392801	1.000000
chr1	101395401	1.000000
chr1	101532001	1.000000
chr1	101576801	1.000000
chr1	101586801	1.000000
chr1	101593801	1.000000
chr1	101645001	1.000000
chr1	101723401	1.000000
chr1	101731201	1.000000
chr1	101745401	1.000000
chr1	108334001	1.000000
chr1	108337601	1.000000
chr1	108367801	1.000000
chr1	108370801	1.000000
chr1	108414001	1.000000
chr1	108438401	1.000000
chr1	108483601	1.000000
chr1	108492201	1.000000
chr1	108493801	1.000000
chr1	108495801	1.000000
chr1	108620401	1.000000
chr1	108622601	1.000000
chr1	109134001	1.000000
chr1	109186401	1.000000
chr1	109188801	1.000000
chr1	109246401	1.000000
chr1	109966401	1.000000
chr1	110041201	1.000000
chr1	110044201	1.000000
chr1	110332801	1.000000
chr1	110334201	1.000000
chr1	110336201	1.000000
chr1	110345801	1.000000
chr1	110449601	1.000000
chr1	111177201	1.000000
chr1	111179201	1.000000
chr1	111185401	1.000000
chr1	111328801	1.000000
chr1	111330401	1.000000
chr1	111436201	1.000000
chr1	111738001	1.000000
chr1	111757001	1.000000
chr1	111759401	1.000000
chr1	111760801	1.000000
chr1	111763001	1.000000
chr1	111765401	1.000000
chr1	111949201	1.000000
chr1	112020001	1.000000
chr1	112060001	1.000000
chr1	112136601	1.000000
chr1	112139001	1.000000
chr1	112140601	1.000000
chr1	112143201	1.000000
chr1	112147401	1.000000
chr1	112169601	1.000000
chr1	112175601	1.000000
chr1	112190001	1.000000
chr1	112192001	1.000000
chr1	112199601	1.000000
chr1	112201401	1.000000
chr1	112202801	1.000000
chr1	112266201	1.000000
chr1	113178801	1.000000
chr1	113502801	1.000000
chr1	113589601	1.000000
chr1	113599001	1.000000
chr1	114244401	1.000000
chr1	114324601	1.000000
chr1	114326801	1.000000
chr1	114328401	1.000000
chr1	114482801	1.000000
chr1	114885001	1.000000
chr1	115297801	1.000000
chr1	116864601	1.000000
chr1	116867201	1.000000
chr1	116869601	1.000000
chr1	116889001	1.000000
chr1	117046001	1.000000
chr1	117047601	1.000000
chr1	117051601	1.000000
chr1	117082801	1.000000
chr1	117281201	1.000000
chr1	117294001	1.000000
chr1	117308801	1.000000
chr1	117311401	1.000000
chr1	117344401	1.000000
chr1	117351001	1.000000
chr1	117369401	1.000000
chr1	117420401	1.000000
chr1	117605201	1.000000
chr1	117888801	1.000000
chr1	117904001	1.000000
chr1	117906201	1.000000
chr1	118155601	1.000000
chr1	118158801	1.000000
chr1	118162601	1.000000
chr1	118193601	1.000000
chr1	118196201	1.000000
chr1	118198001	1.000000
chr1	118199601	1.000000
chr1	118202801	1.000000
chr1	118207601	1.000000
chr1	121293601	1.000000
chr1	121347601	1.000000
chr1	144539401	1.000000
chr1	144909001	1.000000
chr1	144936001	1.000000
chr1	145433001	1.000000
chr1	145449201	1.000000
chr1	145452001	1.000000
chr1	145457001	1.000000
chr1	147015801	1.000000
chr1	149205801	1.000000
chr1	149850801	1.000000
chr1	150079001	1.000000
chr1	150537601	1.000000
chr1	150584201	1.000000
chr1	150586001	1.000000
chr1	150593801	1.000000
chr1	150975601	1.000000
chr1	151025401	1.000000
chr1	151788201	1.000000
chr1	151793201	1.000000
chr1	151864001	1.000000
chr1	151897801	1.000000
chr1	151918801	1.000000
chr1	151957001	1.000000
chr1	151961201	1.000000
chr1	151962601	1.000000
chr1	152020401	1.000000
chr1	154237001	1.000000
chr1	154307601	1.000000
chr1	154311601	1.000000
chr1	154374401	1.000000
chr1	154385201	1.000000
chr1	154389401	1.000000
chr1	154403401	1.000000
chr1	154411001	1.000000
chr1	154432601	1.000000
chr1	154435601	1.000000
chr1	154438401	1.000000
chr1	154440001	1.000000
chr1	154757001	1.000000
chr1	154912801	1.000000
chr1	154915401	1.000000
chr1	154978801	1.000000
chr1	154989801	1.000000
chr1	155469801	1.000000
chr1	155504601	1.000000
chr1	155510001	1.000000
chr1	155916601	1.000000
chr1	155938201	1.000000
chr1	155942401	1.000000
chr1	156066801	1.000000
chr1	156098801	1.000000
chr1	156450801	1.000000
chr1	156463601	1.000000
chr1	156477801	1.000000
chr1	156495001	1.000000
chr1	156716201	1.000000
chr1	156717801	1.000000
chr1	156806001	1.000000
chr1	157103801	1.000000
chr1	157674201	1.000000
chr1	157694401	1.000000
chr1	159016001	1.000000
chr1	159037201	1.000000
chr1	160399201	1.000000
chr1	160402201	1.000000
chr1	160417001	1.000000
chr1	160509201	1.000000
chr1	160510601	1.000000
chr1	160535601	1.000000
chr1	160540201	1.000000
chr1	160593801	1.000000
chr1	160596401	1.000000
chr1	160599001	1.000000
chr1	160601601	1.000000
chr1	160603201	1.000000
chr1	160635801	1.000000
chr1	160642801	1.000000
chr1	160645601	1.000000
chr1	160653401	1.000000
chr1	160655001	1.000000
chr1	160808001	1.000000
chr1	160983401	1.000000
chr1	161031601	1.000000
chr1	161151401	1.000000
chr1	161157601	1.000000
chr1	161889201	1.000000
chr1	161904001	1.000000
chr1	165812201	1.000000
chr1	165840401	1.000000
chr1	167403401	1.000000
chr1	167404801	1.000000
chr1	167408801	1.000000
chr1	167412001	1.000000
chr1	167414801	1.000000
chr1	167417801	1.000000
chr1	167420601	1.000000
chr1	167427401	1.000000
chr1	167433801	1.000000
chr1	167444201	1.000000
chr1	167446601	1.000000
chr1	167451401	1.000000
chr1	167453001	1.000000
chr1	167456801	1.000000
chr1	167459201	1.000000
chr1	167465201	1.000000
chr1	167469601	1.000000
chr1	167472001	1.000000
chr1	167474801	1.000000
chr1	167478601	1.000000
chr1	167605001	1.000000
chr1	167610201	1.000000
chr1	167611801	1.000000
chr1	167614201	1.000000
chr1	167619201	1.000000
chr1	167625001	1.000000
chr1	167627601	1.000000
chr1	167637801	1.000000
chr1	167645201	1.000000
chr1	167774001	1.000000
chr1	168332001	1.000000
chr1	168377401	1.000000
chr1	168390801	1.000000
chr1	169332601	1.000000
chr1	169570401	1.000000
chr1	169574001	1.000000
chr1	169661001	1.000000
chr1	169664201	1.000000
chr1	169665601	1.000000
chr1	169667001	1.000000
chr1	169668601	1.000000
chr1	171390201	1.000000
chr1	171458601	1.000000
chr1	172154601	1.000000
chr1	172367601	1.000000
chr1	172608201	1.000000
chr1	172669401	1.000000
chr1	173399001	1.000000
chr1	174121601	1.000000
chr1	174936801	1.000000
chr1	174938401	1.000000
chr1	174940401	1.000000
chr1	174972001	1.000000
chr1	175144001	1.000000
chr1	175178001	1.000000
chr1	179267401	1.000000
chr1	179268801	1.000000
chr1	179800401	1.000000
chr1	181119401	1.000000
chr1	181128201	1.000000
chr1	181364001	1.000000
chr1	181366201	1.000000
chr1	181367801	1.000000
chr1	182056001	1.000000
chr1	183447801	1.000000
chr1	184711201	1.000000
chr1	184714001	1.000000
chr1	184715401	1.000000
chr1	184812201	1.000000
chr1	184836801	1.000000
chr1	184860401	1.000000
chr1	184874401	1.000000
chr1	184937601	1.000000
chr1	185147601	1.000000
chr1	185251401	1.000000
chr1	185408601	1.000000
chr1	185530001	1.000000
chr1	185537001	1.000000
chr1	185643001	1.000000
chr1	186259001	1.000000
chr1	186272201	1.000000
chr1	186274001	1.000000
chr1	192484801	1.000000
chr1	192509001	1.000000
chr1	192515401	1.000000
chr1	192520201	1.000000
chr1	192521601	1.000000
chr1	192541001	1.000000
chr1	193040001	1.000000
chr1	193418401	1.000000
chr1	193449401	1.000000
chr1	194021601	1.000000
chr1	197151001	1.000000
chr1	198131001	1.000000
chr1	198136601	1.000000
chr1	198141201	1.000000
chr1	198143401	1.000000
chr1	198147001	1.000000
chr1	198149201	1.000000
chr1	198157201	1.000000
chr1	198533801	1.000000
chr1	198579001	1.000000
chr1	198593601	1.000000
chr1	198600801	1.000000
chr1	198602801	1.000000
chr1	198645401	1.000000
chr1	198654401	1.000000
chr1	198657201	1.000000
chr1	198660001	1.000000
chr1	198668601	1.000000
chr1	198670401	1.000000
chr1	198684601	1.000000
chr1	198702801	1.000000
chr1	198890801	1.000000
chr1	200122001	1.000000
chr1	200124001	1.000000
chr1	200441601	1.000000
chr1	200596801	1.000000
chr1	200846601	1.000000
chr1	200985401	1.000000
chr1	200987001	1.000000
chr1	202124201	1.000000
chr1	202134801	1.000000
chr1	202265201	1.000000
chr1	202598001	1.000000
chr1	203257001	1.000000
chr1	203290801	1.000000
chr1	203294201	1.000000
chr1	203601401	1.000000
chr1	203607001	1.000000
chr1	203622001	1.000000
chr1	203624001	1.000000
chr1	203632401	1.000000
chr1	203643001	1.000000
chr1	203645401	1.000000
chr1	203662001	1.000000
chr1	204422201	1.000000
chr1	204430601	1.000000
chr1	204514401	1.000000
chr1	204534001	1.000000
chr1	205253601	1.000000
chr1	205285801	1.000000
chr1	205580401	1.000000
chr1	205740801	1.000000
chr1	206725401	1.000000
chr1	206737201	1.000000
chr1	206738801	1.000000
chr1	206740401	1.000000
chr1	206742801	1.000000
chr1	206745201	1.000000
chr1	206756801	1.000000
chr1	206764201	1.000000
chr1	206877001	1.000000
chr1	206890801	1.000000
chr1	206899601	1.000000
chr1	206908201	1.000000
chr1	206912201	1.000000
chr1	206929801	1.000000
chr1	206932401	1.000000
chr1	206942601	1.000000
chr1	206957601	1.000000
chr1	206977601	1.000000
chr1	207080801	1.000000
chr1	207084401	1.000000
chr1	207103401	1.000000
chr1	207509001	1.000000
chr1	208005401	1.000000
chr1	208021601	1.000000
chr1	208038001	1.000000
chr1	209948001	1.000000
chr1	211505601	1.000000
chr1	211511001	1.000000
chr1	211526001	1.000000
chr1	212123001	1.000000
chr1	212428801	1.000000
chr1	212856401	1.000000
chr1	212923201	1.000000
chr1	213151201	1.000000
chr1	214601801	1.000000
chr1	214805401	1.000000
chr1	214813801	1.000000
chr1	221886401	1.000000
chr1	221888801	1.000000
chr1	221898801	1.000000
chr1	221900401	1.000000
chr1	221905601	1.000000
chr1	221951401	1.000000
chr1	222593001	1.000000
chr1	222594801	1.000000
chr1	222828001	1.000000
chr1	223362801	1.000000
chr1	223403201	1.000000
chr1	223421401	1.000000
chr1	223905201	1.000000
chr1	223908801	1.000000
chr1	223910601	1.000000
chr1	223915001	1.000000
chr1	223918201	1.000000
chr1	224019801	1.000000
chr1	224022401	1.000000
chr1	224433001	1.000000
chr1	224566801	1.000000
chr1	224568401	1.000000
chr1	224685001	1.000000
chr1	224810601	1.000000
chr1	224812001	1.000000
chr1	225629801	1.000000
chr1	226036801	1.000000
chr1	226097801	1.000000
chr1	226184401	1.000000
chr1	226257401	1.000000
chr1	226821601	1.000000
chr1	226823201	1.000000
chr1	226833201	1.000000
chr1	226838201	1.000000
chr1	226844801	1.000000
chr1	226849201	1.000000
chr1	226851801	1.000000
chr1	226853801	1.000000
chr1	226858801	1.000000
chr1	226864801	1.000000
chr1	226871401	1.000000
chr1	226875201	1.000000
chr1	226878201	1.000000
chr1	226880601	1.000000
chr1	226886801	1.000000
chr1	226898001	1.000000
chr1	226904801	1.000000
chr1	226910201	1.000000
chr1	226914801	1.000000
chr1	226987001	1.000000
chr1	227175801	1.000000
chr1	227177401	1.000000
chr1	227953201	1.000000
chr1	227954801	1.000000
chr1	228072201	1.000000
chr1	228275401	1.000000
chr1	228667001	1.000000
chr1	228946601	1.000000
chr1	231108001	1.000000
chr1	232053801	1.000000
chr1	232055401	1.000000
chr1	234537801	1.000000
chr1	234860801	1.000000
chr1	234867401	1.000000
chr1	234907801	1.000000
chr1	234978401	1.000000
chr1	234981001	1.000000
chr1	235099801	1.000000
chr1	235115201	1.000000
chr1	235148401	1.000000
chr1	235369801	1.000000
chr1	235409201	1.000000
chr1	235438201	1.000000
chr1	235468801	1.000000
chr1	235477001	1.000000
chr1	236040001	1.000000
chr1	236697201	1.000000
chr1	236709201	1.000000
chr1	243576601	1.000000
chr1	245017801	1.000000
chr1	246119601	1.000000
chr1	246750801	1.000000
chr1	246773801	1.000000
chr10	1107601	1.000000
chr10	3800201	1.000000
chr10	3802601	1.000000
chr10	3805401	1.000000
chr10	3849401	1.000000
chr10	3893801	1.000000
chr10	3910001	1.000000
chr10	3917801	1.000000
chr10	3929801	1.000000
chr10	3990801	1.000000
chr10	4011601	1.000000
